,LAT,LNG,ID,Usage Cost,Connecting Points Charger,Date Created,Charging Point Enabled,Operator Title,Address Title,Address Line,Town,geometry,Province
670,51.85585,4.50428,67974,0.0,1,2016-06-04,True,EV-Box,Voordijk 379,Voordijk 379,Barendrecht,POINT (4.50428 51.85585),Zuid-Holland
671,51.85452,4.39948,67973,0.0,1,2016-06-04,True,EV-Box,Klimop 14,Klimop 14,Albrandswaard,POINT (4.39948 51.85452),Zuid-Holland
672,51.85375,4.54017,67972,0.0,1,2016-06-04,True,EV-Box,Middenbaan 33a,Middenbaan 33a,Barendrecht,POINT (4.54017 51.85375),Zuid-Holland
673,51.8433255,4.955634,67971,0.0,1,2016-06-04,True,Allego BV,Dokter Schöyerstraat 213,Dokter Schöyerstraat 213,Gorinchem,POINT (4.955634 51.8433255),Zuid-Holland
674,51.84240459,4.9247781,67970,0.0,1,2016-06-04,True,Allego BV,Voordijk 1,Voordijk 1,Giessenlanden,POINT (4.9247781 51.84240459),Zuid-Holland
675,51.8419315695743,4.9196120991669,67969,0.0,1,2016-06-04,True,The New Motion (BE),Sportlaan 4A,Sportlaan 4A,Giessenlanden,POINT (4.9196120991669 51.8419315695743),Zuid-Holland
676,51.840481,4.70026856,67968,0.0,1,2016-06-04,True,Allego BV,Margriethof 58,Margriethof 58,Papendrecht,POINT (4.70026856 51.840481),Zuid-Holland
677,51.83247261,4.67774091,67967,0.0,1,2016-06-04,True,Allego BV,Douwes Dekkerlaan 29,Douwes Dekkerlaan 29,Papendrecht,POINT (4.67774091 51.83247261),Zuid-Holland
678,51.82892617,4.73849216,67966,0.0,1,2016-06-04,True,Allego BV,Beethovenstraat 1,Beethovenstraat 1,Sliedrecht,POINT (4.73849216 51.82892617),Zuid-Holland
679,51.82502,4.79951,67965,0.0,1,2016-06-04,True,EV-Box,Trapezium 120,Trapezium 120,Sliedrecht,POINT (4.79951 51.82502),Zuid-Holland
680,51.82403,4.34284,67964,0.0,1,2016-06-04,True,EV-Box,Lede 13,Lede 13,Nissewaard,POINT (4.34284 51.82403),Zuid-Holland
681,51.82249503,4.66001902,67963,0.0,1,2016-06-04,True,Allego BV,Colijnweg 31,Colijnweg 31,Zwijndrecht,POINT (4.66001902 51.82249503),Zuid-Holland
682,51.82177666,4.3955824,67962,0.0,1,2016-06-04,True,Allego BV,Sigarenmaker 26,Sigarenmaker 26,Oud-Beijerland,POINT (4.3955824 51.82177666),Zuid-Holland
683,51.81738391,4.40042027,67961,0.0,1,2016-06-04,True,Allego BV,Johan Vermeerstraat 19,Johan Vermeerstraat 19,Oud-Beijerland,POINT (4.40042027 51.81738391),Zuid-Holland
684,51.81280831,4.63014759,67960,0.0,1,2016-06-04,True,Allego BV,Roosstraat 6,Roosstraat 6,Zwijndrecht,POINT (4.63014759 51.81280831),Zuid-Holland
685,51.81189,4.42375,67959,0.0,1,2016-06-04,True,EV-Box,Aston Martinlaan 37,Aston Martinlaan 37,Oud-Beijerland,POINT (4.42375 51.81189),Zuid-Holland
686,51.8117064,4.0239203,67958,0.0,1,2016-06-04,True,Allego BV,Hinder,Hinder,Goeree-Overflakkee,POINT (4.0239203 51.8117064),Zuid-Holland
687,51.8079047,4.65752592,67957,0.0,1,2016-06-04,True,Allego BV,Erasmuslaan 2,Erasmuslaan 2,Dordrecht,POINT (4.65752592 51.8079047),Zuid-Holland
688,51.80427598,4.72733851,67956,0.0,1,2016-06-04,True,Allego BV,Van den Broek-erf 282,Van den Broek-erf 282,Dordrecht,POINT (4.72733851 51.80427598),Zuid-Holland
689,51.80406,4.6453,67955,0.0,1,2016-06-04,True,EV-Box,'s-Gravendeelsedijk 10,'s-Gravendeelsedijk 10,Dordrecht,POINT (4.6453 51.80406),Zuid-Holland
690,51.80179372,4.68435624,67954,0.0,1,2016-06-04,True,Allego BV,Heysterbachstraat 91,Heysterbachstraat 91,Dordrecht,POINT (4.68435624 51.80179372),Zuid-Holland
691,51.8015582,4.6552005,67953,0.0,1,2016-06-04,True,Allego BV,Viottakade,Viottakade,Dordrecht,POINT (4.6552005 51.8015582),Zuid-Holland
692,51.799703,4.709091,67952,0.0,2,2016-06-04,True,(Unknown Operator),Vissersdijk Beneden 17,Vissersdijk Beneden 17,Dordrecht,POINT (4.709091 51.799703),Zuid-Holland
693,51.77757,4.62218,67951,0.0,1,2016-06-04,True,Allego BV,Van Heesenstraat 4,Van Heesenstraat 4,Binnenmaas,POINT (4.62218 51.77757),Zuid-Holland
694,51.77559,4.673652,67950,0.0,1,2016-06-04,True,Allego BV,Essenburg 121,Essenburg 121,Dordrecht,POINT (4.673652 51.77559),Zuid-Holland
695,51.77534739,4.610278,67949,0.0,1,2016-06-04,True,Allego BV,Bolkafstraat,Bolkafstraat,Binnenmaas,POINT (4.610278 51.77534739),Zuid-Holland
760,51.81073743304608,4.654807448387146,66235,0.3426,2,2016-05-14,True,The New Motion (NL),Winkelcentrum Maasplaza,Korte Parallelweg 165,Dordrecht,POINT (4.654807448387146 51.81073743304608),Zuid-Holland
761,51.824963448690255,4.726760387420653,65850,0.29,10,2016-04-28,True,EV-Box,Boskalis employees,Rosmolenweg 20,Papendrecht,POINT (4.726760387420653 51.82496344869026),Zuid-Holland
864,52.243697,4.4327198,65690,0.0,1,2016-04-27,True,The New Motion (BE),Bomstraat 19B,Bomstraat 19B,Noordwijk,POINT (4.4327198 52.243697),Zuid-Holland
879,52.18816,4.43418,65672,0.0,1,2016-04-27,True,EV-Box,Vreedenburghstraat 12,Vreedenburghstraat 12,Katwijk,POINT (4.43418 52.18816),Zuid-Holland
880,52.17988446,4.50314936,65671,0.0,1,2016-04-27,True,Allego BV,Broekplein 13,Broekplein 13,Leiden,POINT (4.50314936 52.17988446),Zuid-Holland
887,52.1655152,4.8397443,65664,0.0,1,2016-04-27,True,The New Motion (BE),Voorweg 87,Voorweg 87,Nieuwkoop,POINT (4.8397443 52.1655152),Zuid-Holland
890,52.16262313,4.46975755,65661,0.0,1,2016-04-27,True,Allego BV,Jacob Catslaan 107,Jacob Catslaan 107,Leiden,POINT (4.46975755 52.16262313),Zuid-Holland
894,52.1570225,4.46609226,65657,0.0,1,2016-04-27,True,Allego BV,Opaalstraat 2,Opaalstraat 2,Leiden,POINT (4.46609226 52.1570225),Zuid-Holland
895,52.15424,4.66062,65656,0.0,1,2016-04-27,True,EV-Box,Lemelerberg 58,Lemelerberg 58,Alphen Aan Den Rijn,POINT (4.66062 52.15424),Zuid-Holland
896,52.15273581,4.52018927,65655,0.0,1,2016-04-27,True,Allego BV,Hoge Rijndijk 209,Hoge Rijndijk 209,Leiden,POINT (4.52018927 52.15273581),Zuid-Holland
900,52.14666,4.67028,65651,0.0,1,2016-04-27,True,EV-Box,Liszthof 30,Liszthof 30,Alphen Aan Den Rijn,POINT (4.67028 52.14666),Zuid-Holland
901,52.146651,4.6874077,65650,0.0,1,2016-04-27,True,Allego BV,Boterbloemweg 53,Boterbloemweg 53,Alphen Aan Den Rijn,POINT (4.6874077 52.146651),Zuid-Holland
902,52.14483094,4.51713125,65649,0.0,1,2016-04-27,True,Allego BV,Polderpeil 1,Polderpeil 1,Zoeterwoude,POINT (4.51713125 52.14483094),Zuid-Holland
905,52.14327062,4.64875508,65646,0.0,1,2016-04-27,True,Allego BV,Andromedastraat 52,Andromedastraat 52,Alphen Aan Den Rijn,POINT (4.64875508 52.14327062),Zuid-Holland
911,52.139388,4.6544577,65640,0.0,1,2016-04-27,True,The New Motion (BE),Watertorenpark 3,Watertorenpark 3,Alphen Aan Den Rijn,POINT (4.6544577 52.139388),Zuid-Holland
914,52.1256825732983,4.44577430856361,65636,0.0,1,2016-04-27,True,The New Motion (BE),Schoolstraat 140,Schoolstraat 140,Voorschoten,POINT (4.44577430856361 52.1256825732983),Zuid-Holland
917,52.12326347,4.64670055,65633,0.0,1,2016-04-27,True,Allego BV,Griekenlandstraat 32,Griekenlandstraat 32,Alphen Aan Den Rijn,POINT (4.64670055 52.12326347),Zuid-Holland
919,52.11784,4.38299,65631,0.0,1,2016-04-27,True,EV-Box,Raaphorstlaan 15,Raaphorstlaan 15,Wassenaar,POINT (4.38299 52.11784),Zuid-Holland
923,52.106077,4.326467,65627,0.0,1,2016-04-27,True,Alfen,Theo Mann-Bouwmeesterlaan 568,Theo Mann-Bouwmeesterlaan 568,Den Haag,POINT (4.326467 52.106077),Zuid-Holland
932,52.074549,4.271422,65618,0.0,1,2016-04-27,True,Alfen,Copernicuslaan 54,Copernicuslaan 54,Den Haag,POINT (4.271422 52.074549),Zuid-Holland
933,52.07406,4.639055,65617,0.0,1,2016-04-27,True,Allego BV,Kalverdans,Kalverdans,Alphen Aan Den Rijn,POINT (4.639055 52.07406),Zuid-Holland
934,52.069726634376,4.2383971810341,65616,0.0,2,2016-04-27,True,(Unknown Operator),Dotterbloemlaan 42,Dotterbloemlaan 42,Den Haag,POINT (4.2383971810341 52.069726634376),Zuid-Holland
935,52.06996,4.36981,65615,0.0,1,2016-04-27,True,EV-Box,Oosteinde,Oosteinde,Voorburg,POINT (4.36981 52.06996),Zuid-Holland
944,52.045355,4.27443,65606,0.0,1,2016-04-27,True,Alfen,Valthestraat 1A,Valthestraat 1A,Den Haag,POINT (4.27443 52.045355),Zuid-Holland
948,52.037713,4.368684,65601,0.0,1,2016-04-27,True,Alfen,Van Dijkwater 9,Van Dijkwater 9,Den Haag,POINT (4.368684 52.037713),Zuid-Holland
953,52.02701,4.52311,65596,0.0,1,2016-04-27,True,EV-Box,Anjerweg,Anjerweg,Lansingerland,POINT (4.52311 52.02701),Zuid-Holland
963,51.99003,4.13092,65585,0.0,1,2016-04-27,True,EV-Box,Dokter Kniplaan 63,Dokter Kniplaan 63,Rotterdam,POINT (4.13092 51.99003),Zuid-Holland
970,51.97369,4.46002,65578,0.0,1,2016-04-27,True,EV-Box,Spoorhaven 66,Spoorhaven 66,Lansingerland,POINT (4.46002 51.97369),Zuid-Holland
972,51.95902,4.46748,65576,0.0,1,2016-04-27,True,EV-Box,Kastanjesingel 199,Kastanjesingel 199,Rotterdam,POINT (4.46748 51.95902),Zuid-Holland
973,51.95873,4.09059,65575,0.0,1,2016-04-27,True,EV-Box,Markweg,Markweg,Rotterdam,POINT (4.09059 51.95873),Zuid-Holland
974,51.95714,4.58615,65574,0.0,1,2016-04-27,True,EV-Box,Breedspoor 26,Breedspoor 26,Capelle Aan Den Ijssel,POINT (4.58615 51.95714),Zuid-Holland
976,51.95346,4.53432,65572,0.0,1,2016-04-27,True,EV-Box,Paardebloem 14,Paardebloem 14,Rotterdam,POINT (4.53432 51.95346),Zuid-Holland
977,51.95253,4.57401,65571,0.0,1,2016-04-27,True,EV-Box,Minoes erf 2,Minoes erf 2,Capelle Aan Den Ijssel,POINT (4.57401 51.95253),Zuid-Holland
978,51.94622,4.07235,65570,0.0,1,2016-04-27,True,EV-Box,Missouriweg,Missouriweg,Rotterdam,POINT (4.07235 51.94622),Zuid-Holland
979,51.94564,4.3706,65569,0.0,1,2016-04-27,True,EV-Box,Elisabeth Koetenstraat 7,Elisabeth Koetenstraat 7,Schiedam,POINT (4.3706 51.94564),Zuid-Holland
980,51.94455,4.56649,65568,0.0,1,2016-04-27,True,EV-Box,Vaasahof 75,Vaasahof 75,Rotterdam,POINT (4.56649 51.94455),Zuid-Holland
981,51.94371,4.86528,65567,0.0,1,2016-04-27,True,EV-Box,Prunuslaan 3-hB02,Prunuslaan 3-hB02,Krimpenerwaard,POINT (4.86528 51.94371),Zuid-Holland
983,51.93883,4.58216,65564,0.0,1,2016-04-27,True,EV-Box,Bermweg 354,Bermweg 354,Capelle Aan Den Ijssel,POINT (4.58216 51.93883),Zuid-Holland
984,51.93761,4.49754,65563,0.0,1,2016-04-27,True,EV-Box,Boezemlaan 47,Boezemlaan 47,Rotterdam,POINT (4.49754 51.93761),Zuid-Holland
985,51.9368,4.36533,65562,0.0,1,2016-04-27,True,EV-Box,Schubertplein,Schubertplein,Schiedam,POINT (4.36533 51.9368),Zuid-Holland
986,51.93727,4.22797,65561,0.0,1,2016-04-27,True,EV-Box,Doctor Jan Schoutenlaan 1,Doctor Jan Schoutenlaan 1,Maassluis,POINT (4.22797 51.93727),Zuid-Holland
987,51.93693,4.42015,65560,0.0,1,2016-04-27,True,EV-Box,Professor Bolklaan 23,Professor Bolklaan 23,Rotterdam,POINT (4.42015 51.93693),Zuid-Holland
988,51.93471,4.46981,65559,0.0,1,2016-04-27,True,EV-Box,Bergsingel 141A,Bergsingel 141A,Rotterdam,POINT (4.46981 51.93471),Zuid-Holland
989,51.93413,4.49918,65558,0.0,1,2016-04-27,True,EV-Box,Nieuwe Boezemstraat 156,Nieuwe Boezemstraat 156,Rotterdam,POINT (4.49918 51.93413),Zuid-Holland
990,51.93138,4.58401,65557,0.0,1,2016-04-27,True,EV-Box,Merellaan 342A,Merellaan 342A,Capelle Aan Den Ijssel,POINT (4.58401 51.93138),Zuid-Holland
991,51.93076,4.54893,65556,0.0,1,2016-04-27,True,EV-Box,Hattasingel 110,Hattasingel 110,Rotterdam,POINT (4.54893 51.93076),Zuid-Holland
992,51.9305,4.54273,65555,0.0,1,2016-04-27,True,EV-Box,Riet Blom-Mouritsstraat 32,Riet Blom-Mouritsstraat 32,Rotterdam,POINT (4.54273 51.9305),Zuid-Holland
993,51.92885,4.35985,65554,0.0,1,2016-04-27,True,EV-Box,Zwaluwenlaan 387,Zwaluwenlaan 387,Vlaardingen,POINT (4.35985 51.92885),Zuid-Holland
994,51.92768,4.41296,65553,0.0,1,2016-04-27,True,EV-Box,Swaneblakestraat 1,Swaneblakestraat 1,Schiedam,POINT (4.41296 51.92768),Zuid-Holland
995,51.92615143,4.82128167,65552,0.0,1,2016-04-27,True,Allego BV,Voorstraat 88,Voorstraat 88,Molenwaard,POINT (4.82128167 51.92615143),Zuid-Holland
996,51.92352,4.60959,65551,0.0,1,2016-04-27,True,EV-Box,Atletiek 17c,Atletiek 17c,Krimpen Aan Den Ijssel,POINT (4.60959 51.92352),Zuid-Holland
997,51.92241,4.24816,65549,0.0,1,2016-04-27,True,EV-Box,Heldringstraat 6,Heldringstraat 6,Maassluis,POINT (4.24816 51.92241),Zuid-Holland
998,51.92254,4.2389,65548,0.0,1,2016-04-27,True,EV-Box,Jacob van Heemskercklaan 83,Jacob van Heemskercklaan 83,Maassluis,POINT (4.2389 51.92254),Zuid-Holland
999,51.92157,4.52823,65547,0.0,1,2016-04-27,True,EV-Box,'s-Gravenwetering 26,'s-Gravenwetering 26,Rotterdam,POINT (4.52823 51.92157),Zuid-Holland
1000,51.92184,4.5182,65546,0.0,1,2016-04-27,True,EV-Box,Essenlaan 90,Essenlaan 90,Rotterdam,POINT (4.5182 51.92184),Zuid-Holland
1001,51.92131,4.49764,65544,0.0,1,2016-04-27,True,EV-Box,Haringvliet 2,Haringvliet 2,Rotterdam,POINT (4.49764 51.92131),Zuid-Holland
1002,51.92015,4.52802,65543,0.0,1,2016-04-27,True,EV-Box,'s-Gravensingel 57,'s-Gravensingel 57,Rotterdam,POINT (4.52802 51.92015),Zuid-Holland
1004,51.91252,4.39524,65540,0.0,1,2016-04-27,True,EV-Box,Warande,Warande,Schiedam,POINT (4.39524 51.91252),Zuid-Holland
1005,51.91173,4.54544,65539,0.0,1,2016-04-27,True,EV-Box,Rivium Boulevard 101A,Rivium Boulevard 101A,Capelle Aan Den Ijssel,POINT (4.54544 51.91173),Zuid-Holland
1006,51.9117,4.37485,65538,0.0,1,2016-04-27,True,EV-Box,Willem Hasekampstraat 2,Willem Hasekampstraat 2,Schiedam,POINT (4.37485 51.9117),Zuid-Holland
1007,51.9101,4.38812,65537,0.0,1,2016-04-27,True,EV-Box,François Haverschmidtlaan 1,François Haverschmidtlaan 1,Schiedam,POINT (4.38812 51.9101),Zuid-Holland
1008,51.90851,4.4466,65536,0.0,1,2016-04-27,True,EV-Box,Spanjaardstraat 36D,Spanjaardstraat 36D,Rotterdam,POINT (4.4466 51.90851),Zuid-Holland
1009,51.90702,4.49755,65535,0.0,1,2016-04-27,True,EV-Box,S. van Ravesteynkade 386,S. van Ravesteynkade 386,Rotterdam,POINT (4.49755 51.90702),Zuid-Holland
1010,51.90484,4.45385,65534,0.0,1,2016-04-27,True,EV-Box,Schoonderloostraat 88,Schoonderloostraat 88,Rotterdam,POINT (4.45385 51.90484),Zuid-Holland
1011,51.90019,4.16442,65533,0.0,1,2016-04-27,True,EV-Box,Turfkade,Turfkade,Brielle,POINT (4.16442 51.90019),Zuid-Holland
1012,51.90031,4.68435,65532,0.0,1,2016-04-27,True,EV-Box,Kerkweg,Kerkweg,Krimpenerwaard,POINT (4.68435 51.90031),Zuid-Holland
1013,51.89679,4.52226,65531,0.0,1,2016-04-27,True,EV-Box,Jan Pettersonstraat 15,Jan Pettersonstraat 15,Rotterdam,POINT (4.52226 51.89679),Zuid-Holland
1014,51.8963525,4.5287784,65530,0.0,2,2016-04-27,True,The New Motion (BE),Boterdiep 26,Boterdiep 26,Rotterdam,POINT (4.5287784 51.8963525),Zuid-Holland
1015,51.89124,4.48559,65528,0.0,1,2016-04-27,True,EV-Box,Pleinweg 56A,Pleinweg 56A,Rotterdam,POINT (4.48559 51.89124),Zuid-Holland
1016,51.8890077193619,4.32729732245207,65527,0.0,1,2016-04-27,True,The New Motion (BE),Vondelingenweg 550,Vondelingenweg 550,Rotterdam,POINT (4.32729732245207 51.8890077193619),Zuid-Holland
1017,51.88493,4.25591,65525,0.0,1,2016-04-27,True,EV-Box,Merseyweg 10,Merseyweg 10,Rotterdam,POINT (4.25591 51.88493),Zuid-Holland
1018,51.88275,4.5324,65523,0.0,1,2016-04-27,True,EV-Box,Sluiskreek 121,Sluiskreek 121,Rotterdam,POINT (4.5324 51.88275),Zuid-Holland
1019,51.8784805810463,4.28134515679892,65522,0.0,1,2016-04-27,True,The New Motion (BE),Welplaatweg 26,Welplaatweg 26,Rotterdam,POINT (4.28134515679892 51.8784805810463),Zuid-Holland
1020,51.87471,4.44785,65521,0.0,1,2016-04-27,True,EV-Box,Anthony Fokkerweg 41,Anthony Fokkerweg 41,Rotterdam,POINT (4.44785 51.87471),Zuid-Holland
1021,51.87378,4.787323,65519,0.0,1,2016-04-27,True,Allego BV,Boterbloemstraat 20a,Boterbloemstraat 20a,Molenwaard,POINT (4.787323 51.87378),Zuid-Holland
1022,51.87371,4.51953,65518,0.0,1,2016-04-27,True,EV-Box,Molièreweg 581,Molièreweg 581,Rotterdam,POINT (4.51953 51.87371),Zuid-Holland
1025,51.87037,4.25896,65515,0.0,1,2016-04-27,True,EV-Box,Shannonweg 15,Shannonweg 15,Rotterdam,POINT (4.25896 51.87037),Zuid-Holland
1026,51.8653352,4.7449184,65514,0.0,1,2016-04-27,True,The New Motion (BE),Heulenslag 57,Heulenslag 57,Molenwaard,POINT (4.7449184 51.8653352),Zuid-Holland
1027,51.8607,4.50077,65512,0.0,1,2016-04-27,True,EV-Box,Leeuwenburg 42,Leeuwenburg 42,Barendrecht,POINT (4.50077 51.8607),Zuid-Holland
1029,51.8535,4.48923,65510,0.0,1,2016-04-27,True,EV-Box,Riederveld 50,Riederveld 50,Barendrecht,POINT (4.48923 51.8535),Zuid-Holland
1030,51.85281,4.47825,65509,0.0,1,2016-04-27,True,EV-Box,Heuvelsteijn 77,Heuvelsteijn 77,Albrandswaard,POINT (4.47825 51.85281),Zuid-Holland
1031,51.85156,4.37604,65508,0.0,1,2016-04-27,True,EV-Box,Want 12,Want 12,Rotterdam,POINT (4.37604 51.85156),Zuid-Holland
1032,51.85166,4.53805,65507,0.0,1,2016-04-27,True,EV-Box,Botter 80,Botter 80,Barendrecht,POINT (4.53805 51.85166),Zuid-Holland
1033,51.85076,4.16011,65506,0.0,1,2016-04-27,True,EV-Box,Buitendijkweide 40,Buitendijkweide 40,Hellevoetsluis,POINT (4.16011 51.85076),Zuid-Holland
1034,51.84792,4.53334,65505,0.0,1,2016-04-27,True,EV-Box,Van Riedevliet 26,Van Riedevliet 26,Barendrecht,POINT (4.53334 51.84792),Zuid-Holland
1035,51.846166,4.648399,65504,0.0,1,2016-04-27,True,Allego BV,Guldenweg 73,Guldenweg 73,Hendrik-Ido-Ambacht,POINT (4.648399 51.846166),Zuid-Holland
1036,51.84182796,4.69513746,65503,0.0,1,2016-04-27,True,Allego BV,Spinbolmolen 4,Spinbolmolen 4,Papendrecht,POINT (4.69513746 51.84182796),Zuid-Holland
1037,51.8389541,5.0015874,65502,0.0,1,2016-04-27,True,Allego BV,Multatulistraat 50,Multatulistraat 50,Gorinchem,POINT (5.0015874 51.8389541),Zuid-Holland
1038,51.8380716337108,4.14023347022146,65501,0.0,1,2016-04-27,True,The New Motion (BE),Triathlonweg 13,Triathlonweg 13,Hellevoetsluis,POINT (4.14023347022146 51.8380716337108),Zuid-Holland
1039,51.835401,4.628276,65500,0.0,1,2016-04-27,True,Allego BV,Molenhoef 46,Molenhoef 46,Hendrik-Ido-Ambacht,POINT (4.628276 51.835401),Zuid-Holland
1040,51.8336224,4.6359795,65499,0.0,1,2016-04-27,True,The New Motion (BE),De Heerenhof 33,De Heerenhof 33,Hendrik-Ido-Ambacht,POINT (4.6359795 51.8336224),Zuid-Holland
1041,51.83334,4.61527,65498,0.0,1,2016-04-27,True,EV-Box,Korte Langesteijn,Korte Langesteijn,Hendrik-Ido-Ambacht,POINT (4.61527 51.83334),Zuid-Holland
1042,51.83227468,4.97969439,65497,0.0,1,2016-04-27,True,Allego BV,Vissersdijk 81a,Vissersdijk 81a,Gorinchem,POINT (4.97969439 51.83227468),Zuid-Holland
1043,51.8305,5.01141,65496,0.0,1,2016-04-27,True,EV-Box,Blauwkapel 20,Blauwkapel 20,Gorinchem,POINT (5.01141 51.8305),Zuid-Holland
1044,51.83045,4.656179,65495,0.0,1,2016-04-27,True,Allego BV,Fonteinkruid 23,Fonteinkruid 23,Hendrik-Ido-Ambacht,POINT (4.656179 51.83045),Zuid-Holland
1045,51.82916,4.76501,65494,0.0,1,2016-04-27,True,EV-Box,Leeghwaterstraat 55,Leeghwaterstraat 55,Sliedrecht,POINT (4.76501 51.82916),Zuid-Holland
1046,51.82897,4.76516,65493,0.0,1,2016-04-27,True,EV-Box,Leeghwaterstraat 59,Leeghwaterstraat 59,Sliedrecht,POINT (4.76516 51.82897),Zuid-Holland
1047,51.8282,4.978048,65492,0.0,1,2016-04-27,True,Allego BV,Kalkhaven 64,Kalkhaven 64,Gorinchem,POINT (4.978048 51.8282),Zuid-Holland
1048,51.82750962,4.40787231,65491,0.0,1,2016-04-27,True,Allego BV,Molendijk 86,Molendijk 86,Oud-Beijerland,POINT (4.40787231 51.82750962),Zuid-Holland
1049,51.82609669,4.04351797,65490,0.0,1,2016-04-27,True,Allego BV,Haringvlietplein,Haringvlietplein,Goeree-Overflakkee,POINT (4.04351797 51.82609669),Zuid-Holland
1050,51.819206,4.4393496,65488,0.0,1,2016-04-27,True,The New Motion (BE),Bomansstraat 5,Bomansstraat 5,Oud-Beijerland,POINT (4.4393496 51.819206),Zuid-Holland
1052,51.81741274,4.41114551,65486,0.0,1,2016-04-27,True,Allego BV,Pieter de Hooghlaan 29,Pieter de Hooghlaan 29,Oud-Beijerland,POINT (4.41114551 51.81741274),Zuid-Holland
1054,51.81545617,4.66172651,65484,0.0,1,2016-04-27,True,Allego BV,Nieuwe Haven 53,Nieuwe Haven 53,Dordrecht,POINT (4.66172651 51.81545617),Zuid-Holland
1055,51.8153569,4.42971124,65483,0.0,1,2016-04-27,True,Allego BV,Ravelstraat 7,Ravelstraat 7,Oud-Beijerland,POINT (4.42971124 51.8153569),Zuid-Holland
1059,51.81130076,4.67948994,65478,0.0,1,2016-04-27,True,Allego BV,Noordhoveweg 2,Noordhoveweg 2,Dordrecht,POINT (4.67948994 51.81130076),Zuid-Holland
1060,51.808015,4.68172,65477,0.0,1,2016-04-27,True,Allego BV,Riouwstraat 136,Riouwstraat 136,Dordrecht,POINT (4.68172 51.808015),Zuid-Holland
1061,51.80580388,4.5574195,65476,0.0,1,2016-04-27,True,Allego BV,Biezenbloker 2,Biezenbloker 2,Binnenmaas,POINT (4.5574195 51.80580388),Zuid-Holland
1062,51.804999,4.681156,65475,0.0,1,2016-04-27,True,Allego BV,Krommedijk 147,Krommedijk 147,Dordrecht,POINT (4.681156 51.804999),Zuid-Holland
1063,51.80388,4.67673218,65474,0.0,1,2016-04-27,True,Allego BV,Willemstraat 1,Willemstraat 1,Dordrecht,POINT (4.67673218 51.80388),Zuid-Holland
1064,51.782169,4.6705344,65473,0.0,1,2016-04-27,True,Allego BV,Driehoek 5C,Driehoek 5C,Dordrecht,POINT (4.6705344 51.782169),Zuid-Holland
1065,51.772928,4.668149,65472,0.0,1,2016-04-27,True,Allego BV,Assumburg,Assumburg,Dordrecht,POINT (4.668149 51.772928),Zuid-Holland
1067,51.76991,4.63627,65469,0.0,1,2016-04-27,True,EV-Box,Aventurijn 1200,Aventurijn 1200,Dordrecht,POINT (4.63627 51.76991),Zuid-Holland
1069,51.7400271,4.24342909,65467,0.0,1,2016-04-27,True,Allego BV,Haven 4,Haven 4,Goeree-Overflakkee,POINT (4.24342909 51.7400271),Zuid-Holland
1070,51.737467,4.440203,65466,0.0,2,2016-04-27,True,Ecotap,Burgemeester de Zeeuwstraat 118,Burgemeester de Zeeuwstraat 118,Cromstrijen,POINT (4.440203 51.737467),Zuid-Holland
1077,51.69233,4.22154,65459,0.0,1,2016-04-27,True,EV-Box,Boezemweg 13o,Boezemweg 13o,Goeree-Overflakkee,POINT (4.22154 51.69233),Zuid-Holland
1131,51.9165,4.48586,65342,0.0,1,2016-04-27,True,EV-Box,Glashaven,Glashaven,Rotterdam,POINT (4.48586 51.9165),Zuid-Holland
1132,51.8441094,4.9862181,65332,0.3426,5,2016-04-27,True,EV-Box,Corbion Purac,Arkelsedijk 46,Gorinchem,POINT (4.9862181 51.8441094),Zuid-Holland
1133,51.8366957018516,4.6856153011322,65330,0.0,2,2016-04-27,True,Allego BV,Winkelcentrum Westpolder,Gerard Dousingel,Papendrecht,POINT (4.6856153011322 51.8366957018516),Zuid-Holland
1134,52.1129813,4.28208970000003,65291,0.0,1,2016-04-26,True,Tesla Motors (Worldwide),Grand Hotel Amrâth ,Gevers Deynootplein 30,Den Haag,POINT (4.28208970000003 52.1129813),Zuid-Holland
1135,51.9224229492324,4.47158544940451,65290,0.0,2,2016-04-26,True,Tesla Motors (Worldwide),Hotel Manhattan Marriott,Weena 686,Rotterdam,POINT (4.47158544940451 51.9224229492324),Zuid-Holland
